scorer,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW,AW
labeled-data\Ultrax_TD_002\img0695.png,122.33319076133444,193.99723928765843,115.33420172641726,175.79986779687377,117.20059880239518,152.93650361614434,131.19857687222955,134.2725328563652,149.39594836301418,128.20674235943696,168.52651839178785,129.13994089742593,185.32409207558905,135.20573139435413,193.72287891748968,136.6055292013376,203.52146356637374,134.73913212535965,210.9870518702854,130.53973870440936,219.8524379811805,126.34034528345904,128.86558052725712,201.92942686056458,190.4566840345283,188.86464732871917,192.7896803795007,175.33326852787928
labeled-data\Ultrax_TD_002\img0734.png,117.20059880239518,193.0640407496695,114.40100318842829,175.33326852787928,116.73399953340069,155.7360992301112,127.46578272027372,137.53872773932653,147.99615055603076,130.53973870440936,167.12672058480442,131.00633797340384,184.8574928065946,137.07212847033205,193.72287891748968,136.1389299323431,203.05486429737923,138.47192627731548,209.5872540633019,141.73812116027685,216.58624309821911,147.80391165720505,130.26537833424058,202.39602612955906,188.59028695855042,188.86464732871917,190.92328330352277,176.26646706586826
labeled-data\Ultrax_TD_002\img0817.png,122.33319076133444,194.9304378256474,117.66719807138963,174.40006998989034,120.933392954351,152.93650361614434,133.5315732172019,135.20573139435413,151.72894470798659,126.34034528345904,170.8595147367602,123.54074966949219,185.32409207558905,129.13994089742593,193.72287891748968,131.47293724239833,199.78866941441785,136.60552920133756,206.78765844933505,142.67131969826582,210.98705187028534,150.60350727117194,128.86558052725712,200.99622832257563,189.05688622754488,191.66424294268603,191.38988257251728,177.19966560385723
labeled-data\Ultrax_TD_002\img0877.png,121.86659149233995,190.2644451357026,117.66719807138963,172.06707364491797,121.39999222334546,152.0033050781554,133.99817248619635,138.005327008321,153.12874251497,129.60654016642042,171.3261140057547,124.94054747647561,187.65708842056145,129.6065401664204,194.18947818648414,128.20674235943696,202.12166575939025,128.67334162843144,209.12065479430746,130.07313943541487,216.58624309821911,133.33933431837622,130.73197760323504,193.53064001866397,188.59028695855042,190.2644451357026,190.4566840345283,179.53266194882963
labeled-data\Ultrax_TD_002\img0971.png,123.26638929932338,191.19764367369157,119.06699587837309,175.7998677968738,121.39999222334546,158.0690955750836,133.06497394820744,141.27152189128236,150.3291469010031,131.9395365113928,167.12672058480442,121.67435259351427,188.1236876895559,124.47394820748113,196.52247453145654,126.80694455245353,203.9880628353682,128.67334162843142,211.45365113927986,131.9395365113928,217.98604090520254,136.1389299323431,127.93238198926818,197.73003343961426,189.05688622754488,190.7310444046971,191.85648184151174,176.73306633486274
labeled-data\Ultrax_TD_002\img1013.png,125.1327863753013,195.86363636363635,118.6003966093786,175.7998677968738,123.26638929932338,152.46990434714985,134.46477175519087,132.40613578038727,150.7957461699976,117.94155844155841,173.65911035072705,113.74216502060813,190.45668403452837,125.87374601446459,197.4556730694455,131.00633797340384,203.98806283536814,134.2725328563652,210.52045260129088,137.07212847033205,216.11964382922466,141.27152189128236,131.19857687222952,196.33023563263083,189.99008476553385,190.7310444046971,192.32308111050625,177.19966560385723
labeled-data\Ultrax_TD_002\img1143.png,122.79979003032892,187.93144879073026,119.53359514736755,170.6672758379345,123.26638929932338,152.0033050781554,137.26436736915772,138.00532700832102,152.19554397698104,127.27354382144802,170.8595147367602,123.54074966949219,187.19048915156694,128.20674235943696,193.72287891748968,131.4729372423983,200.72186795240682,133.8059335873707,206.3210591803406,134.2725328563652,213.78664748425226,137.53872773932653,128.86558052725712,197.73003343961426,189.99008476553385,191.66424294268603,193.25627964849517,177.66626487285168
labeled-data\Ultrax_TD_002\img1156.png,124.19958783731235,189.79784586670814,119.06699587837309,169.73407729994557,124.19958783731235,151.07010654016645,136.7977681001632,137.07212847033205,152.66214324597556,126.34034528345904,170.3929154677658,122.60755113150321,189.52348549653934,127.27354382144802,196.05587526246208,131.4729372423983,203.05486429737923,133.8059335873707,209.12065479430746,137.07212847033205,215.18644529123569,143.60451823625476,191.38988257251734,189.79784586670812,193.72287891748962,175.79986779687377,,
labeled-data\Ultrax_TD_002\img1208.png,122.33319076133444,189.33124659771366,117.66719807138963,172.53367291391243,125.1327863753013,153.86970215413328,140.99716152111355,139.87172408429893,158.7279337429038,128.20674235943696,176.45870596469396,121.20775332451979,193.25627964849517,126.34034528345904,199.7886694144179,129.6065401664204,205.38786064235163,134.73913212535967,210.9870518702854,138.93852554630996,217.05284236721357,145.0043160432382,130.73197760323504,198.66323197760323,189.05688622754488,187.46484952173574,191.85648184151174,175.7998677968738
labeled-data\Ultrax_TD_002\img1223.png,126.53258418228475,192.597441480675,120.46679368535652,177.66626487285168,124.19958783731235,160.40209192005597,138.1975659071467,145.47091531223268,155.46173885994241,132.40613578038727,173.1925110817326,122.14095186250876,193.72287891748968,122.60755113150324,199.3220701454234,124.94054747647561,205.85445991134608,128.20674235943693,212.38684967726883,131.00633797340384,219.8524379811805,132.40613578038727,131.665176141224,196.79683490162532,189.52348549653934,190.2644451357026,191.85648184151174,175.7998677968738
labeled-data\Ultrax_TD_002\img1340.png,124.66618710630681,194.46383855665295,116.2674002644062,176.73306633486274,116.73399953340069,159.0022941130725,128.39898125826264,143.60451823625476,142.39695932809698,131.9395365113928,156.86153666692584,127.27354382144802,172.25931254374362,127.27354382144802,182.05789719262768,125.87374601446459,189.52348549653934,123.54074966949219,196.989073800451,121.67435259351427,205.38786064235168,121.20775332451979,130.26537833424058,197.2634341706198,189.52348549653934,190.2644451357026,191.85648184151174,175.7998677968738
labeled-data\Ultrax_TD_002\img1447.png,127.93238198926818,196.33023563263083,120.46679368535652,179.53266194882963,119.53359514736755,158.53569484407808,133.06497394820744,140.33832335329342,147.5295512870363,124.94054747647561,168.9931176607823,119.80795551753636,188.1236876895559,120.27455478653084,196.05587526246208,121.67435259351427,203.52146356637374,123.54074966949219,210.52045260129088,125.87374601446456,218.91923944319151,128.20674235943696,132.59837467921298,196.79683490162532,189.05688622754488,189.33124659771366,192.78968037950077,175.33326852787934
